purchase_amount,customer_rating,product_category,customer_id_legacy,transaction_id,purchase_amount_augmented,log_purchase_amount,customer_id_new,social_media_platform,engagement_score,purchase_interest_score,review_sentiment,customer_engagement_score,category_purchase_ratio,category_Books,category_Clothing,category_Electronics,category_Groceries,category_Sports
473.0,4.1,Sports,132,165,475.0819841953441,6.165590075105058,A189,TikTok,99.0,4.1,Neutral,0.9822222222222222,1.6096127344826616,False,False,False,False,True
473.0,4.1,Sports,132,165,475.0819841953441,6.165590075105058,A189,Facebook,94.0,3.8,Negative,0.9519191919191919,1.6096127344826616,False,False,False,False,True
473.0,4.1,Sports,132,165,475.0819841953441,6.165590075105058,A189,Twitter,59.0,3.8,Neutral,0.7397979797979798,1.6096127344826616,False,False,False,False,True
473.0,4.1,Sports,132,165,475.0819841953441,6.165590075105058,A189,Twitter,59.0,3.8,Neutral,0.7397979797979798,1.6096127344826616,False,False,False,False,True
274.0,4.3,Groceries,110,166,277.72833892619724,5.630237611866833,A137,LinkedIn,93.0,3.5,Neutral,0.785050505050505,1.1070016655740873,False,False,False,True,False
274.0,4.3,Groceries,110,166,277.72833892619724,5.630237611866833,A137,TikTok,99.0,3.1,Positive,0.8214141414141414,1.1070016655740873,False,False,False,True,False
193.0,1.6,Groceries,100,167,187.61652306905697,5.239715975423716,,,,,,0.0,0.7797493483788279,False,False,False,True,False
364.0,2.985,Electronics,187,168,381.41366094834166,5.946502904776446,A124,TikTok,75.0,4.6,Neutral,0.7486868686868686,1.2894353840731991,False,False,True,False,False
364.0,2.985,Electronics,187,168,381.41366094834166,5.946502904776446,A124,Facebook,95.0,3.7,Positive,0.86989898989899,1.2894353840731991,False,False,True,False,False
364.0,2.985,Electronics,187,168,381.41366094834166,5.946502904776446,A124,LinkedIn,77.0,3.2,Positive,0.7608080808080808,1.2894353840731991,False,False,True,False,False
364.0,2.985,Electronics,187,168,381.41366094834166,5.946502904776446,A171,,,,,0.0,1.2894353840731991,False,False,True,False,False
269.0,4.0,Clothing,104,169,275.67636227083506,5.622848455860911,A192,Instagram,60.0,4.3,Positive,0.581010101010101,0.8930766116334518,False,True,False,False,False
442.0,2.1,Electronics,101,170,444.55534456758926,6.099321469425207,A116,Twitter,78.0,1.1,Negative,0.8298989898989899,1.5657429663745988,False,False,True,False,False
442.0,2.1,Electronics,101,170,444.55534456758926,6.099321469425207,A116,LinkedIn,89.0,2.4,Neutral,0.8965656565656566,1.5657429663745988,False,False,True,False,False
442.0,2.1,Electronics,101,170,444.55534456758926,6.099321469425207,A116,Instagram,81.0,4.6,Neutral,0.8480808080808081,1.5657429663745988,False,False,True,False,False
442.0,2.1,Electronics,101,170,444.55534456758926,6.099321469425207,A116,TikTok,83.0,1.2,Negative,0.8602020202020202,1.5657429663745988,False,False,True,False,False
442.0,2.1,Electronics,101,170,444.55534456758926,6.099321469425207,A116,Twitter,78.0,1.1,Negative,0.8298989898989899,1.5657429663745988,False,False,True,False,False
442.0,2.1,Electronics,101,170,444.55534456758926,6.099321469425207,A161,,,,,0.0,1.5657429663745988,False,False,True,False,False
409.0,1.4,Clothing,170,171,395.9363190653698,5.98377586244397,A181,Twitter,66.0,2.1,Positive,0.7305050505050505,1.3578748481713077,False,True,False,False,False
387.0,4.6,Books,173,172,369.7343126108236,5.915485667542457,A194,LinkedIn,89.0,4.0,Negative,0.8521212121212122,1.3031605543679545,True,False,False,False,False
162.0,4.4,Clothing,108,173,159.08496928683994,5.075704732315158,,,,,,0.0,0.5378379594223761,False,True,False,False,False
387.0,4.6,Books,152,174,396.7983498998487,5.985945218346535,A152,Facebook,95.0,4.1,Positive,0.8884848484848485,1.3031605543679545,True,False,False,False,False
387.0,4.6,Books,152,174,396.7983498998487,5.985945218346535,A152,Instagram,81.0,4.2,Positive,0.8036363636363637,1.3031605543679545,True,False,False,False,False
387.0,4.6,Books,152,174,396.7983498998487,5.985945218346535,A145,Twitter,92.0,2.4,Neutral,0.8703030303030302,1.3031605543679545,True,False,False,False,False
409.0,1.4,Clothing,128,175,399.5656501005528,5.992877673425885,A132,LinkedIn,63.0,3.3,Positive,0.7123232323232322,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,128,175,399.5656501005528,5.992877673425885,A165,LinkedIn,86.0,1.5,Positive,0.8517171717171718,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,128,175,399.5656501005528,5.992877673425885,A172,TikTok,56.0,2.7,Negative,0.66989898989899,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,128,175,399.5656501005528,5.992877673425885,A149,Facebook,51.0,1.3,Positive,0.6395959595959596,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,128,175,399.5656501005528,5.992877673425885,A191,Facebook,92.0,2.1,Positive,0.888080808080808,1.3578748481713077,False,True,False,False,False
273.0,3.0,Clothing,120,176,274.07988481952725,5.6170615457352735,A159,,,,,0.0,0.906356561248819,False,True,False,False,False
426.0,4.8,Groceries,170,177,435.7105497287296,6.079270618039723,A181,Twitter,66.0,2.1,Positive,0.7442424242424243,1.721104779323216,False,False,False,True,False
236.0,1.3,Clothing,102,178,226.74747166565652,5.428237434720188,,,,,,0.0,0.7835170273066714,False,True,False,False,False
77.0,2.985,Groceries,162,179,78.42679472409223,4.374835776363516,A126,TikTok,75.0,3.1,Neutral,0.5167676767676768,0.31109170893870336,False,False,False,True,False
77.0,2.985,Groceries,162,179,78.42679472409223,4.374835776363516,A126,Facebook,98.0,4.3,Negative,0.6561616161616161,0.31109170893870336,False,False,False,True,False
77.0,2.985,Groceries,162,179,78.42679472409223,4.374835776363516,A110,,,,,0.0,0.31109170893870336,False,False,False,True,False
77.0,2.985,Groceries,162,179,78.42679472409223,4.374835776363516,A110,,,,,0.0,0.31109170893870336,False,False,False,True,False
435.0,4.0,Groceries,181,180,417.24638361538695,6.036070693363054,A177,LinkedIn,77.0,1.4,Positive,0.8181818181818181,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,181,180,417.24638361538695,6.036070693363054,A177,Twitter,65.0,1.3,Positive,0.7454545454545454,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,181,180,417.24638361538695,6.036070693363054,A139,Twitter,72.0,4.0,Negative,0.7878787878787878,1.757466147900467,False,False,False,True,False
267.0,2.3,Groceries,102,181,279.4189641147908,5.636284785237203,,,,,,0.0,1.0787206011251143,False,False,False,True,False
375.0,3.8,Clothing,120,182,374.5647798774352,5.928430972643031,A159,,,,,0.0,1.2449952764406855,False,True,False,False,False
401.0,1.7,Sports,179,183,386.99211191916606,5.960985009311372,A111,Instagram,98.0,4.1,Negative,0.9179797979797979,1.3645976882189161,False,False,False,False,True
401.0,1.7,Sports,179,183,386.99211191916606,5.960985009311372,A174,Facebook,95.0,2.9,Neutral,0.8997979797979798,1.3645976882189161,False,False,False,False,True
401.0,1.7,Sports,179,183,386.99211191916606,5.960985009311372,A174,TikTok,64.0,3.8,Positive,0.711919191919192,1.3645976882189161,False,False,False,False,True
389.0,2.985,Sports,140,184,382.86872344170496,5.950300628100985,A145,Twitter,92.0,2.4,Neutral,0.8719191919191919,1.3237618471749586,False,False,False,False,True
452.0,4.6,Clothing,110,185,448.0864235081458,6.107215349193959,A137,LinkedIn,93.0,3.5,Neutral,0.9288888888888889,1.5006343065365062,False,True,False,False,False
452.0,4.6,Clothing,110,185,448.0864235081458,6.107215349193959,A137,TikTok,99.0,3.1,Positive,0.9652525252525253,1.5006343065365062,False,True,False,False,False
91.0,4.9,Sports,114,186,93.34948360079648,4.547005798570079,A171,,,,,0.0,0.30967179458334504,False,False,False,False,True
473.0,4.1,Sports,183,187,484.5139450814236,6.185208010452604,A183,TikTok,90.0,4.1,Positive,0.9276767676767677,1.6096127344826616,False,False,False,False,True
473.0,4.1,Sports,183,187,484.5139450814236,6.185208010452604,A183,TikTok,72.0,5.0,Positive,0.8185858585858585,1.6096127344826616,False,False,False,False,True
473.0,4.1,Sports,183,187,484.5139450814236,6.185208010452604,A111,Instagram,98.0,4.1,Negative,0.9761616161616161,1.6096127344826616,False,False,False,False,True
162.0,4.4,Clothing,100,188,163.81343618646477,5.104814144409636,,,,,,0.0,0.5378379594223761,False,True,False,False,False
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A124,TikTok,75.0,4.6,Neutral,0.6428282828282829,0.7928959136035099,False,False,False,False,True
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A124,Facebook,95.0,3.7,Positive,0.7640404040404041,0.7928959136035099,False,False,False,False,True
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A124,LinkedIn,77.0,3.2,Positive,0.654949494949495,0.7928959136035099,False,False,False,False,True
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A147,Twitter,77.0,1.5,Neutral,0.654949494949495,0.7928959136035099,False,False,False,False,True
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A107,Twitter,96.0,1.9,Neutral,0.7701010101010101,0.7928959136035099,False,False,False,False,True
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A107,Facebook,62.0,4.4,Positive,0.564040404040404,0.7928959136035099,False,False,False,False,True
233.0,3.7,Sports,138,189,223.81818560261289,5.415292011556342,A107,Twitter,73.0,4.2,Positive,0.6307070707070707,0.7928959136035099,False,False,False,False,True
247.0,4.8,Electronics,172,190,238.39376347821556,5.4781097421505285,,,,,,0.0,0.8749740106210994,False,False,True,False,False
172.0,4.0,Clothing,117,191,165.01261903510357,5.112063803751056,,,,,,0.0,0.5710378334607944,False,True,False,False,False
332.0,4.2,Electronics,170,192,334.56213640514665,5.815807144643804,A181,Twitter,66.0,2.1,Positive,0.6682828282828284,1.1760784272315992,False,False,True,False,False
375.0,3.8,Clothing,157,193,389.1426915566777,5.966512547993821,A168,LinkedIn,60.0,4.4,Positive,0.6666666666666667,1.2449952764406855,False,True,False,False,False
375.0,3.8,Clothing,157,193,389.1426915566777,5.966512547993821,A143,Instagram,68.0,1.2,Negative,0.7151515151515151,1.2449952764406855,False,True,False,False,False
375.0,3.8,Clothing,157,193,389.1426915566777,5.966512547993821,A174,Facebook,95.0,2.9,Neutral,0.8787878787878789,1.2449952764406855,False,True,False,False,False
375.0,3.8,Clothing,157,193,389.1426915566777,5.966512547993821,A174,TikTok,64.0,3.8,Positive,0.6909090909090909,1.2449952764406855,False,True,False,False,False
280.0,1.3,Groceries,107,194,278.1464143431336,5.631736426763013,,,,,,0.0,1.1312425779589212,False,False,False,True,False
401.0,4.9,Sports,100,195,387.4000117757056,5.96203576673567,,,,,,0.0,1.3645976882189161,False,False,False,False,True
183.0,2.7,Clothing,152,196,184.06217455022608,5.220691847266416,A152,Facebook,95.0,4.1,Positive,0.7236363636363636,0.6075576949030546,False,True,False,False,False
183.0,2.7,Clothing,152,196,184.06217455022608,5.220691847266416,A152,Instagram,81.0,4.2,Positive,0.6387878787878788,0.6075576949030546,False,True,False,False,False
183.0,2.7,Clothing,152,196,184.06217455022608,5.220691847266416,A145,Twitter,92.0,2.4,Neutral,0.7054545454545453,0.6075576949030546,False,True,False,False,False
228.0,3.8,Electronics,132,197,235.1079505445382,5.464289118003691,A134,,,,,0.0,0.8076683174963994,False,False,True,False,False
228.0,3.8,Electronics,132,197,235.1079505445382,5.464289118003691,A189,LinkedIn,78.0,2.7,Negative,0.656969696969697,0.8076683174963994,False,False,True,False,False
228.0,3.8,Electronics,132,197,235.1079505445382,5.464289118003691,A189,TikTok,99.0,4.1,Neutral,0.7842424242424242,0.8076683174963994,False,False,True,False,False
228.0,3.8,Electronics,132,197,235.1079505445382,5.464289118003691,A189,Facebook,94.0,3.8,Negative,0.7539393939393939,0.8076683174963994,False,False,True,False,False
228.0,3.8,Electronics,132,197,235.1079505445382,5.464289118003691,A189,Twitter,59.0,3.8,Neutral,0.5418181818181818,0.8076683174963994,False,False,True,False,False
228.0,3.8,Electronics,132,197,235.1079505445382,5.464289118003691,A189,Twitter,59.0,3.8,Neutral,0.5418181818181818,0.8076683174963994,False,False,True,False,False
452.0,4.6,Clothing,105,198,462.92538518038447,6.139723731494399,A163,TikTok,53.0,4.0,Neutral,0.6864646464646464,1.5006343065365062,False,True,False,False,False
452.0,4.6,Clothing,105,198,462.92538518038447,6.139723731494399,A163,TikTok,96.0,3.2,Neutral,0.9470707070707071,1.5006343065365062,False,True,False,False,False
452.0,4.6,Clothing,105,198,462.92538518038447,6.139723731494399,A145,Twitter,92.0,2.4,Neutral,0.9228282828282828,1.5006343065365062,False,True,False,False,False
387.0,4.6,Books,180,199,401.7621451734233,5.998346177216127,A131,LinkedIn,87.0,3.0,Positive,0.84,1.3031605543679545,True,False,False,False,False
387.0,4.6,Books,180,199,401.7621451734233,5.998346177216127,A121,LinkedIn,74.0,3.5,Positive,0.7612121212121212,1.3031605543679545,True,False,False,False,False
387.0,4.6,Books,180,199,401.7621451734233,5.998346177216127,A121,TikTok,95.0,3.2,Neutral,0.8884848484848485,1.3031605543679545,True,False,False,False,False
280.0,1.3,Groceries,108,200,273.7812587229683,5.615975358324412,,,,,,0.0,1.1312425779589212,False,False,False,True,False
308.0,4.3,Sports,102,201,298.57377911184744,5.702360728159617,,,,,,0.0,1.0481199201282447,False,False,False,False,True
409.0,1.4,Clothing,106,202,424.5344942750253,6.053346012354008,A102,LinkedIn,51.0,4.8,Neutral,0.6395959595959596,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,106,202,424.5344942750253,6.053346012354008,A121,LinkedIn,74.0,3.5,Positive,0.778989898989899,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,106,202,424.5344942750253,6.053346012354008,A121,TikTok,95.0,3.2,Neutral,0.9062626262626263,1.3578748481713077,False,True,False,False,False
495.0,2.6,Books,153,203,502.7992354825121,6.222177846415398,,,,,,0.0,1.6668332672148256,True,False,False,False,False
147.0,2.8,Groceries,110,204,144.22065527111104,4.978254346206836,A137,LinkedIn,93.0,3.5,Neutral,0.6824242424242424,0.5939023534284337,False,False,False,True,False
147.0,2.8,Groceries,110,204,144.22065527111104,4.978254346206836,A137,TikTok,99.0,3.1,Positive,0.7187878787878788,0.5939023534284337,False,False,False,True,False
343.0,1.4,Books,158,205,351.31253813463707,5.86451867408273,A126,TikTok,75.0,3.1,Neutral,0.7317171717171718,1.1549975972821922,True,False,False,False,False
343.0,1.4,Books,158,205,351.31253813463707,5.86451867408273,A126,Facebook,98.0,4.3,Negative,0.8711111111111111,1.1549975972821922,True,False,False,False,False
343.0,1.4,Books,158,205,351.31253813463707,5.86451867408273,A171,,,,,0.0,1.1549975972821922,True,False,False,False,False
343.0,1.4,Books,158,205,351.31253813463707,5.86451867408273,A181,Twitter,66.0,2.1,Positive,0.6771717171717172,1.1549975972821922,True,False,False,False,False
229.0,3.8,Groceries,186,206,236.21621100460044,5.468972007977996,A160,TikTok,56.0,2.6,Positive,0.5244444444444445,0.925194822687832,False,False,False,True,False
229.0,3.8,Groceries,186,206,236.21621100460044,5.468972007977996,A160,LinkedIn,73.0,2.0,Neutral,0.6274747474747475,0.925194822687832,False,False,False,True,False
229.0,3.8,Groceries,186,206,236.21621100460044,5.468972007977996,A160,Instagram,89.0,2.9,Neutral,0.7244444444444444,0.925194822687832,False,False,False,True,False
172.0,4.0,Clothing,180,207,173.97762573386748,5.1646581128003,A131,LinkedIn,87.0,3.0,Positive,0.6662626262626262,0.5710378334607944,False,True,False,False,False
172.0,4.0,Clothing,180,207,173.97762573386748,5.1646581128003,A121,LinkedIn,74.0,3.5,Positive,0.5874747474747475,0.5710378334607944,False,True,False,False,False
172.0,4.0,Clothing,180,207,173.97762573386748,5.1646581128003,A121,TikTok,95.0,3.2,Neutral,0.7147474747474748,0.5710378334607944,False,True,False,False,False
267.0,2.3,Groceries,134,208,272.01650573379374,5.609532253920641,A120,Facebook,83.0,1.4,Positive,0.7187878787878789,1.0787206011251143,False,False,False,True,False
267.0,2.3,Groceries,134,208,272.01650573379374,5.609532253920641,A120,Instagram,56.0,3.0,Positive,0.5551515151515152,1.0787206011251143,False,False,False,True,False
267.0,2.3,Groceries,134,208,272.01650573379374,5.609532253920641,A120,Instagram,92.0,3.6,Positive,0.7733333333333333,1.0787206011251143,False,False,False,True,False
162.0,5.0,Electronics,110,209,159.9792104519712,5.081275229019265,A137,LinkedIn,93.0,3.5,Neutral,0.6945454545454545,0.5738695940105996,False,False,True,False,False
162.0,5.0,Electronics,110,209,159.9792104519712,5.081275229019265,A137,TikTok,99.0,3.1,Positive,0.7309090909090908,0.5738695940105996,False,False,True,False,False
233.0,3.7,Sports,171,210,233.9016090490928,5.459166741573688,,,,,,0.0,0.7928959136035099,False,False,False,False,True
452.0,4.6,Clothing,172,211,453.09199451682247,6.118299808608763,,,,,,0.0,1.5006343065365062,False,True,False,False,False
269.0,4.0,Clothing,114,212,278.3624855814178,5.632510170025093,A171,,,,,0.0,0.8930766116334518,False,True,False,False,False
88.0,2.7,Sports,141,213,90.99168302648322,4.521698171076491,A107,Twitter,96.0,1.9,Neutral,0.6529292929292929,0.29946283432235565,False,False,False,False,True
88.0,2.7,Sports,141,213,90.99168302648322,4.521698171076491,A107,Facebook,62.0,4.4,Positive,0.44686868686868686,0.29946283432235565,False,False,False,False,True
88.0,2.7,Sports,141,213,90.99168302648322,4.521698171076491,A107,Twitter,73.0,4.2,Positive,0.5135353535353535,0.29946283432235565,False,False,False,False,True
88.0,2.7,Sports,141,213,90.99168302648322,4.521698171076491,A159,,,,,0.0,0.29946283432235565,False,False,False,False,True
236.0,1.3,Clothing,143,214,243.85125907659025,5.500650920371537,,,,,,0.0,0.7835170273066714,False,True,False,False,False
488.0,2.985,Electronics,103,215,464.1383427760084,6.142334872685886,A194,LinkedIn,89.0,4.0,Negative,0.9337373737373738,1.7286935918343986,False,False,True,False,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A178,LinkedIn,74.0,4.9,Positive,0.8,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A178,LinkedIn,53.0,1.5,Neutral,0.6727272727272726,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A178,TikTok,68.0,3.5,Negative,0.7636363636363637,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A170,,,,,0.0,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A116,Twitter,78.0,1.1,Negative,0.8242424242424242,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A116,LinkedIn,89.0,2.4,Neutral,0.8909090909090909,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A116,Instagram,81.0,4.6,Neutral,0.8424242424242424,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A116,TikTok,83.0,1.2,Negative,0.8545454545454545,1.757466147900467,False,False,False,True,False
435.0,4.0,Groceries,199,216,445.8552285743967,6.102234668719887,A116,Twitter,78.0,1.1,Negative,0.8242424242424242,1.757466147900467,False,False,False,True,False
495.0,2.6,Books,120,217,507.8044813104948,6.23206381959423,A159,,,,,0.0,1.6668332672148256,True,False,False,False,False
221.0,1.3,Groceries,177,218,224.9421719850986,5.420279090358263,A183,TikTok,90.0,4.1,Positive,0.724040404040404,0.89287360617472,False,False,False,True,False
221.0,1.3,Groceries,177,218,224.9421719850986,5.420279090358263,A183,TikTok,72.0,5.0,Positive,0.6149494949494949,0.89287360617472,False,False,False,True,False
221.0,1.3,Groceries,177,218,224.9421719850986,5.420279090358263,A174,Facebook,95.0,2.9,Neutral,0.7543434343434344,0.89287360617472,False,False,False,True,False
221.0,1.3,Groceries,177,218,224.9421719850986,5.420279090358263,A174,TikTok,64.0,3.8,Positive,0.5664646464646464,0.89287360617472,False,False,False,True,False
219.0,1.4,Groceries,188,219,224.6121960078228,5.418817578481061,A192,Instagram,60.0,4.3,Positive,0.5406060606060606,0.884793302046442,False,False,False,True,False
357.0,2.5,Sports,164,220,369.2083422624325,5.914065934359925,A119,,,,,0.0,1.2148662710577383,False,False,False,False,True
192.0,3.4,Groceries,159,221,191.4301258387543,5.259733105177867,A170,,,,,0.0,0.7757091963146888,False,False,False,True,False
192.0,3.4,Groceries,159,221,191.4301258387543,5.259733105177867,A176,Facebook,70.0,3.3,Negative,0.5793939393939395,0.7757091963146888,False,False,False,True,False
192.0,3.4,Groceries,159,221,191.4301258387543,5.259733105177867,A188,TikTok,50.0,3.6,Positive,0.45818181818181825,0.7757091963146888,False,False,False,True,False
280.0,1.3,Groceries,179,222,280.0574059776765,5.638558940204534,A111,Instagram,98.0,4.1,Negative,0.8202020202020202,1.1312425779589212,False,False,False,True,False
280.0,1.3,Groceries,179,222,280.0574059776765,5.638558940204534,A174,Facebook,95.0,2.9,Neutral,0.8020202020202021,1.1312425779589212,False,False,False,True,False
280.0,1.3,Groceries,179,222,280.0574059776765,5.638558940204534,A174,TikTok,64.0,3.8,Positive,0.6141414141414141,1.1312425779589212,False,False,False,True,False
409.0,1.4,Clothing,136,223,393.6508049276759,5.978001335751156,A107,Twitter,96.0,1.9,Neutral,0.9123232323232323,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,136,223,393.6508049276759,5.978001335751156,A107,Facebook,62.0,4.4,Positive,0.7062626262626263,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,136,223,393.6508049276759,5.978001335751156,A107,Twitter,73.0,4.2,Positive,0.7729292929292929,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,136,223,393.6508049276759,5.978001335751156,A107,Twitter,96.0,1.9,Neutral,0.9123232323232323,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,136,223,393.6508049276759,5.978001335751156,A107,Facebook,62.0,4.4,Positive,0.7062626262626263,1.3578748481713077,False,True,False,False,False
409.0,1.4,Clothing,136,223,393.6508049276759,5.978001335751156,A107,Twitter,73.0,4.2,Positive,0.7729292929292929,1.3578748481713077,False,True,False,False,False
236.0,1.3,Clothing,187,224,233.2948708399177,5.456580453852523,A124,TikTok,75.0,4.6,Neutral,0.6452525252525252,0.7835170273066714,False,True,False,False,False
236.0,1.3,Clothing,187,224,233.2948708399177,5.456580453852523,A124,Facebook,95.0,3.7,Positive,0.7664646464646465,0.7835170273066714,False,True,False,False,False
236.0,1.3,Clothing,187,224,233.2948708399177,5.456580453852523,A124,LinkedIn,77.0,3.2,Positive,0.6573737373737374,0.7835170273066714,False,True,False,False,False
236.0,1.3,Clothing,187,224,233.2948708399177,5.456580453852523,A171,,,,,0.0,0.7835170273066714,False,True,False,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A178,LinkedIn,74.0,4.9,Positive,0.8137373737373738,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A178,LinkedIn,53.0,1.5,Neutral,0.6864646464646464,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A178,TikTok,68.0,3.5,Negative,0.7773737373737374,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A170,,,,,0.0,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A116,Twitter,78.0,1.1,Negative,0.837979797979798,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A116,LinkedIn,89.0,2.4,Neutral,0.9046464646464647,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A116,Instagram,81.0,4.6,Neutral,0.8561616161616161,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A116,TikTok,83.0,1.2,Negative,0.8682828282828283,1.6011670153875988,False,False,True,False,False
452.0,2.5,Electronics,199,225,458.4801061320127,6.130095646260054,A116,Twitter,78.0,1.1,Negative,0.837979797979798,1.6011670153875988,False,False,True,False,False
469.0,4.9,Books,188,226,482.1507495013072,6.180328715724891,A192,Instagram,60.0,4.3,Positive,0.7426262626262627,1.5792824289368752,True,False,False,False,False
177.0,3.2,Groceries,152,227,171.99460102913443,5.153260386086723,A152,Facebook,95.0,4.1,Positive,0.7187878787878789,0.7151069153526038,False,False,False,True,False
177.0,3.2,Groceries,152,227,171.99460102913443,5.153260386086723,A152,Instagram,81.0,4.2,Positive,0.6339393939393939,0.7151069153526038,False,False,False,True,False
177.0,3.2,Groceries,152,227,171.99460102913443,5.153260386086723,A145,Twitter,92.0,2.4,Neutral,0.7006060606060606,0.7151069153526038,False,False,False,True,False
236.0,1.3,Clothing,173,228,227.452620420158,5.431328838375354,A194,LinkedIn,89.0,4.0,Negative,0.7301010101010101,0.7835170273066714,False,True,False,False,False
219.0,1.4,Groceries,171,229,222.5706198985608,5.4097273368452585,,,,,,0.0,0.884793302046442,False,False,False,True,False
304.0,4.2,Sports,194,230,288.8571484591573,5.669388210097313,A110,,,,,0.0,1.0345079731135922,False,False,False,False,True
421.0,3.2,Sports,161,231,407.4594857993386,6.012392731411802,A118,Facebook,76.0,3.9,Negative,0.8008080808080809,1.4326574232921787,False,False,False,False,True
220.0,2.7,Groceries,154,232,209.639570367567,5.350148475533329,,,,,,0.0,0.888833454110581,False,False,False,True,False
333.0,2.6,Clothing,177,233,321.9072744245672,5.777365205923498,A183,TikTok,90.0,4.1,Positive,0.8145454545454545,1.1055558054793286,False,True,False,False,False
333.0,2.6,Clothing,177,233,321.9072744245672,5.777365205923498,A183,TikTok,72.0,5.0,Positive,0.7054545454545454,1.1055558054793286,False,True,False,False,False
333.0,2.6,Clothing,177,233,321.9072744245672,5.777365205923498,A174,Facebook,95.0,2.9,Neutral,0.844848484848485,1.1055558054793286,False,True,False,False,False
333.0,2.6,Clothing,177,233,321.9072744245672,5.777365205923498,A174,TikTok,64.0,3.8,Positive,0.656969696969697,1.1055558054793286,False,True,False,False,False
373.0,2.8,Clothing,150,234,361.1132091412214,5.891956895369489,A143,Instagram,68.0,1.2,Negative,0.7135353535353536,1.2383553016330018,False,True,False,False,False
434.0,3.3,Sports,189,235,429.12503401216713,6.064075943192718,A173,TikTok,63.0,4.3,Negative,0.7325252525252526,1.4768962510897996,False,False,False,False,True
434.0,3.3,Sports,189,235,429.12503401216713,6.064075943192718,A173,Facebook,78.0,3.9,Negative,0.8234343434343434,1.4768962510897996,False,False,False,False,True
429.0,4.3,Clothing,151,236,424.8098336490533,6.053992846718429,A176,Facebook,70.0,3.3,Negative,0.770909090909091,1.4242745962481442,False,True,False,False,False
376.0,1.5,Groceries,135,237,390.07226889494495,5.968892373839596,A129,Twitter,54.0,4.5,Neutral,0.6311111111111112,1.5190971761162657,False,False,False,True,False
376.0,1.5,Groceries,199,238,376.38012518995583,5.933252969093987,A178,LinkedIn,74.0,4.9,Positive,0.7523232323232323,1.5190971761162657,False,False,False,True,False
376.0,1.5,Groceries,199,238,376.38012518995583,5.933252969093987,A178,LinkedIn,53.0,1.5,Neutral,0.6250505050505051,1.5190971761162657,False,False,False,True,False
376.0,1.5,Groceries,199,238,376.38012518995583,5.933252969093987,A178,TikTok,68.0,3.5,Negative,0.7159595959595959,1.5190971761162657,False,False,False,True,False
376.0,1.5,Groceries,199,238,376.38012518995583,5.933252969093987,A170,,,,,0.0,1.5190971761162657,False,False,False,True,False
376.0,1.5,Groceries,199,238,376.38012518995583,5.933252969093987,A116,Twitter,78.0,1.1,Negative,0.7765656565656566,1.5190971761162657,False,False,False,True,False
